sat_id,altitude,velocity,inclination,eccentricity,raan,perigee,anomaly
43331,1220.272024264765,7.203364478976598,1.5762592073536388,0.0169214,0.011145672603235788,0.016275195274847123,0.18499617406513896
43330,1278.7447736914241,7.161381130337992,1.5762976045971828,0.0186984,0.06521248217151614,4.089971407867724,2.1646044622131715
43328,787.5789183536559,7.463093186021962,1.1346176027704895,0.0017582,4.848329185164023,4.537027023790559,1.744590977720736
43327,777.6204691041765,7.468272733192282,1.1345914228317098,0.0020823,0.9666348982537915,4.7332561369215345,1.54766024223046
43326,787.7686479951108,7.463212129123727,1.1346193480997417,0.0017412,4.816714291093398,4.502291481017369,1.7793823710299908
43325,796.0650693575012,7.455252475362248,1.1346193480997417,0.001672,4.67856449948104,4.542851187504465,1.7389326202857702
43324,803.1277452521389,7.451178908563037,1.1345687335514338,0.0018408,4.888330386290482,4.469889443454093,1.8116168569850741
43322,1498.5146783163073,7.124087957793841,1.2844802989929827,0.0030906,5.631624226812819,3.75876900236302,2.522662248918312
43321,1521.3810252481444,7.102642338334695,1.4417187566344039,0.0004703,5.27186998007474,0.6880506790382126,1.468804521296104
43320,1500.5647092945164,7.114492027120437,1.44176762585346,0.0002835,6.255088996880982,3.9117889992023707,2.3728850738291665
43318,1351.1130721855247,7.187642600532275,1.4413696907840052,0.0035168,3.2987909686584183,2.9116437793102885,3.3750828009215943
